entry_id,question_id,poll,parent_question_id,question_name,question_short,answer_value,level,answer_inferred
1241,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1240,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1234,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1231,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1229,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1228,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1227,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1223,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1220,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1218,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1210,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1199,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1197,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1196,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1192,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1191,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1190,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1189,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1187,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1183,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1180,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1178,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1175,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1172,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1162,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1156,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1154,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1153,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1149,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1140,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1136,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1134,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1133,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1129,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1127,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1125,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1110,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1109,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1108,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1106,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1101,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1087,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1083,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1076,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1071,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1069,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1060,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1051,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1049,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1044,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1043,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1041,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1039,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1038,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1037,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1031,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1028,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1024,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1015,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1013,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1012,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1011,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1010,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1008,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1006,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
1005,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1004,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
997,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
995,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
994,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
993,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
991,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
989,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
988,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
987,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
986,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
985,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
984,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
983,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
982,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
981,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
980,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
978,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
977,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
976,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
975,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
974,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
973,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
972,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
971,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
970,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
969,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
968,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
966,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
965,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
964,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
963,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
962,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
961,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
960,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
958,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
957,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
953,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
952,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
950,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
949,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
948,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
946,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
945,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
944,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
943,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
942,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
941,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
940,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
939,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
938,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
937,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
935,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
934,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
933,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
931,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
929,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
928,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
927,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
926,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
925,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
924,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
921,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
919,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
918,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
915,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
914,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
910,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
908,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
906,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
903,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
900,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
899,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
898,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
897,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
896,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
894,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
893,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
892,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
891,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
888,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
887,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
886,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
885,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
884,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
883,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
882,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
880,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
879,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
877,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
873,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
871,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
870,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
869,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
867,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
866,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
863,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
862,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
860,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
859,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
858,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
857,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
855,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
854,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
853,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
852,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
851,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
850,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
849,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
848,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
846,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
843,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
842,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
841,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
839,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
834,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
833,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
826,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
812,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
802,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
794,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
788,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
771,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
770,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
769,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
768,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
766,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
765,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
764,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
763,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
759,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
757,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
755,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
752,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
751,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
750,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
749,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
748,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
745,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
742,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
739,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
738,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
737,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
736,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
733,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
732,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
729,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
728,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
727,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
726,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
724,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
723,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
722,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
721,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
719,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
717,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
714,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
713,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
712,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
711,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
710,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
694,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
691,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
690,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
689,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
688,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
686,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
685,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
684,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
682,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
681,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
680,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
679,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
677,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
676,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
675,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
674,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
673,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
671,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
669,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
667,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
666,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
662,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
661,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
660,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
658,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
657,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
655,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
654,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
652,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
651,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
650,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
649,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
648,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
647,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
646,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
645,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
639,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
638,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
637,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
636,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
635,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
634,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
633,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
632,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
631,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
630,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
629,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
627,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
626,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
625,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
624,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
623,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
622,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
621,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
620,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
619,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
618,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
616,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
614,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
613,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
612,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
611,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
610,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
609,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
608,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
607,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
605,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
604,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
602,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
600,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
599,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
598,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
597,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
564,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
563,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,0.0,child,No
562,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,1.0,child,No
1455,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
1274,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
959,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
956,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
955,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
923,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
922,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
917,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
911,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
905,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
904,4658,Religious Group (v6),4654,Is there violent conflict (within sample region):,violent internal,,child,No
