entry_id,question_id,poll,parent_question_id,question_name,question_short,answer_value,level,answer_inferred
597,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
564,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
563,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
562,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
1461,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
1455,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
1450,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
1095,4776,Religious Group (v6),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
595,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
594,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
592,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
591,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
590,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
589,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
588,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
586,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
582,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
581,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
580,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
578,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
577,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
576,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
574,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
572,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
571,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
570,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
569,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
567,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
565,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
559,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
557,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
555,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
554,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
553,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
552,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
551,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
550,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
549,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
548,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
547,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
546,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
545,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
544,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
543,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
542,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
541,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
540,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
539,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
538,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
537,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
536,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
535,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
534,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
533,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
532,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
530,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
529,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
528,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
526,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
525,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
524,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
522,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
520,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
518,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
517,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
516,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
515,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
514,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
513,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
512,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
511,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
509,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
503,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
501,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
500,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
499,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
498,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
497,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
495,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
493,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
492,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
491,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
490,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
489,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
488,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
487,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
486,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
485,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
484,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
483,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
482,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
481,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
479,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
478,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
477,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
476,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
472,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
471,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
470,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
469,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
468,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
465,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
464,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
462,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
461,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
460,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
458,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
457,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
456,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
455,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
453,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
444,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
443,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
442,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
441,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
440,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
439,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
432,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
424,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
423,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
422,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
420,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
419,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
418,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
416,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
415,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
406,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
400,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
395,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
392,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
390,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
389,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
387,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
386,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
383,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
381,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
378,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
374,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
364,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
358,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
355,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
354,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
338,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
337,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
325,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
310,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
308,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
299,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
294,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
284,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
263,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
257,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
256,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
255,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
252,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
250,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
249,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
247,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
246,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
245,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
240,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
239,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
238,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
237,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
236,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
234,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
233,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
232,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
231,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
230,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
228,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
227,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
224,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
222,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
217,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
212,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
211,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
204,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
203,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
202,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
201,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
200,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
199,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
198,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
197,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
196,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
195,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
193,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
190,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
189,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
187,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
186,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
185,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
184,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
182,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
180,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
178,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
176,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
174,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,1.0,parent,No
173,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,0.0,parent,No
23,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
519,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
459,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
451,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
450,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
448,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
447,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
446,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
438,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
437,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
436,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
348,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
191,4776,Religious Group (v5),0,Is a spirit-body distinction present:,spirit-body distinction,,parent,No
2308,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2302,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2290,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2278,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2274,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2273,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0,child,Yes
2266,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0,child,Yes
2264,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2256,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2255,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0.0,child,No
2248,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2247,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2246,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2245,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2244,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2243,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2238,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2237,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2233,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0.0,child,No
2232,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2228,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2225,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2210,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2203,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0.0,child,No
2200,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2194,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2180,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2168,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2166,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2160,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2157,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2149,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2148,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2147,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2141,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2139,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2138,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2133,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2131,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2128,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2126,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2122,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2116,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2114,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2111,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2104,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2100,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2094,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0.0,child,No
2089,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2084,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2074,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0,child,Yes
2070,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2069,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2061,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2054,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2052,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,0.0,child,No
2048,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2038,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2031,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
2027,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,,child,No
2023,4778,Religious Group (v6),4776,"Spirit-mind is conceived of as non-material, ontologically distinct from body:",ontologically distinct,1.0,child,No
