entry_id,question_id,question_short,parent_question_id,answer_value,question_name,answer_inferred
788,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
794,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
802,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
812,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
826,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
833,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
834,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
839,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
841,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
842,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
843,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
846,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
848,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
849,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
850,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
851,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
852,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
853,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
854,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
855,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
857,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
858,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
859,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
860,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
862,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
863,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
867,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
869,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
870,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
871,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
873,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
877,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
879,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
880,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
882,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
883,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
884,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
885,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
886,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
887,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
888,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
891,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
892,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
893,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
894,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
896,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
897,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
899,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
900,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
903,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
906,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
910,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
914,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
915,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
918,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
919,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
921,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
924,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
925,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
926,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
927,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
928,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
929,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
931,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
933,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
934,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
935,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
937,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
938,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
939,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
940,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
941,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
942,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
943,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
944,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
945,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
946,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
948,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
949,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
950,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
952,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
953,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
957,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
958,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
960,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
961,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
962,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
964,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
965,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
966,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
967,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
968,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
969,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
970,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
971,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
972,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
973,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
974,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
975,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
976,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
977,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
978,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
980,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
981,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
982,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
983,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
984,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
985,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
986,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
987,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
988,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
989,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
991,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
993,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
994,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
995,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
997,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1004,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1005,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1006,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1008,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1010,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1011,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1013,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1015,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1016,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1024,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1028,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1031,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1037,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1038,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1039,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1041,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1043,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1044,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1049,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1051,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1060,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1069,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1071,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1076,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1083,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1087,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1101,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1108,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1109,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1110,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1125,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1127,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1129,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1133,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1134,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1136,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1140,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1149,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1153,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1154,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1156,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1162,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1172,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1175,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1178,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1180,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1183,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1187,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1189,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1190,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1191,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1192,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1196,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1197,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1199,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1210,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1220,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1223,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1227,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1228,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1229,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1231,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1234,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1240,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1241,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1246,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1247,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1248,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1249,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1250,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1251,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1257,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1258,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1259,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1263,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1264,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1268,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1279,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1281,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1283,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1284,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1288,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1289,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1293,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1295,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1299,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1300,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1301,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1303,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1304,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1306,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1307,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1308,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1309,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1311,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1312,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1319,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1321,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1322,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1323,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1329,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1333,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1334,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1335,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1337,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1340,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1341,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1344,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1348,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1349,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1352,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1357,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1363,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1369,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1370,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1371,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1374,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1376,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1386,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1390,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1392,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,Yes
1396,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1397,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1399,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1400,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1404,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1409,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1412,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1415,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1419,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1420,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1426,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1433,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1434,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1436,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1441,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1450,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1451,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1454,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,Yes
1456,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1458,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1461,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1466,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1468,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1474,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1488,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1492,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1495,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1511,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1517,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1521,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1522,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1529,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1535,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1542,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1544,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1555,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1556,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1570,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1574,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,Yes
1582,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1607,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1615,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1619,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1621,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1624,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1626,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1627,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1636,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,Yes
1653,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1654,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1667,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1677,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1688,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1689,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1690,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1694,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1697,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1701,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1703,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1706,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1708,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1709,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1714,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1734,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1737,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1740,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1741,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1759,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1774,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1776,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1777,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1779,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1780,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1781,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1791,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1793,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1806,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1808,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1820,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1829,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1835,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1845,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1858,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1869,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1872,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1897,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1903,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1904,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1908,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1918,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1928,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1938,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1940,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1943,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1945,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1958,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1961,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1962,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
1966,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1972,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1974,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1978,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1983,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,Yes
1985,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
1989,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1993,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
1994,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
2000,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
2003,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2006,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
2009,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2010,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2011,2305,violent_external,2316,0.0,Is there violent conflict (with groups outside the sample region):,No
2016,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2021,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2023,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2027,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
2031,2305,violent_external,2316,,Is there violent conflict (with groups outside the sample region):,No
2038,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
2048,2305,violent_external,2316,1.0,Is there violent conflict (with groups outside the sample region):,No
